,ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
0,T30929251,Profile Creation with Inline Errors,,C2623125,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2064,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:02 PM,Regression,
1,T30929252,Profile Creation - Name Persists on Another Device,,C2623126,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2064,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:02 PM,Regression,
2,T30928961,Edit User Profile - Name field,,C2479433,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2070,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:02 PM,Regression,
3,T30928987,Edit User Profile with Special Characters,,C2480323,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2070,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:03 PM,Regression,
4,T30929196,Edit User Profile - Name Persists on Another Device,,C2622574,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2070,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:05 PM,Regression,
5,T30928972,Accessing A Deleted Profile From Another  Device,,C2479704,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2062,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:11 PM,Regression,
6,T30929142,Lock Icon on WiW,,C2621759,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2056,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:15 PM,Regression,
7,T30929152,View Profiles on WiW,,C2621913,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2745, GQA-2262",Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:15 PM,Regression,
8,T30929245,View Profiles on Mobile,,C2622966,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2248,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:15 PM,Regression,
9,T30929246,Profile quick switch on mobile,,C2622968,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2248,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:15 PM,Regression,
10,T30929154,Edit mode from WiW page,,C2621917,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2262,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:16 PM,Regression,
11,T30929174,Edit mode until Done selected,,C2622061,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
Cox
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Playstation
iPhone",P2,GQA-2262,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:16 PM,Regression,
12,T30929172,Profile Persistence on Mobile/Tablet/Desktop,,C2622056,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,"GQA-1476, GQA-2068",Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:16 PM,Regression,
13,T30929188,Profiles & Globalization Experience - Forgot PIN - User forgot PIN  and doesn't know account password,,C2622403,,CONS-4789,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2263,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Failed,Thangam Thia,6/15/2023 3:40 PM,Regression,
14,T30929191,Standard Profile Creation  With 1 to 4 Previous Profiles,,C2622422,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2069,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:16 PM,Regression,
15,T30929192,Adding another profile to trigger Profile limit exceeded on 1 Device,,C2622424,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2069,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 3:12 PM,Regression,
16,T30929193,Deletion of the Default User Profile,,C2622426,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2062,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:17 PM,Regression,
17,T30929247,My Profile Menu - mobile,,C2622970,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2256,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Awaiting Clarifications,Thangam Thia,6/15/2023 2:48 PM,Regression,
18,T30929306,My Profile Menu - Mobile - successful pin on locked profile,,C2625898,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2248,Regression P2s - Prod,Android Mobile,R114231,User Profiles,0,,Passed,Thangam Thia,6/15/2023 2:48 PM,Regression,
19,T30929320,Default Kids Profile - First Login,,C2653691,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2607,Regression P2s - Prod,Android Mobile,R114231,Default Kids Profile,1,,Passed,Thangam Thia,6/15/2023 3:12 PM,Regression,
20,T30929039,Default Kids Profile - Existing user - no Ratings banner,,C2606354,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2607,Regression P2s - Prod,Android Mobile,R114231,Default Kids Profile,1,,Passed,Thangam Thia,6/15/2023 3:12 PM,Regression,
21,T30929307,Parental Controls - Create/Edit Parent Code when unauthenticated in browser session (mobile only),,C2648056,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2601, GQA-2805, GQA-2532",Regression P2s - Prod,Android Mobile,R114231,Parental Controls,1,,Passed,Thangam Thia,6/15/2023 3:41 PM,Regression,
22,T30929135,Kids Transactional Emails sent,,C2621647,,DAI-6406,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2776, GQA-2603, GQA-2613",Regression P2s - Prod,Android Mobile,R114231,Parental Controls,1,,Failed,Thangam Thia,6/15/2023 4:46 PM,Regression,
23,T30929249,Default Kids Profile - Keyboard Navigation,,C2623027,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2607,Regression P2s - Prod,Android Mobile,R114231,Parental Controls,1,,Passed,Thangam Thia,6/15/2023 4:15 PM,Regression,
24,T30929315,Kids ratings applied to episodic level – episode is within rating span,,C2653447,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2598,Regression P2s - Prod,Android Mobile,R114231,Parental Controls,1,,Passed,Kazi Al Hasan,6/21/2023 12:48 AM,Regression,
25,T30929316,Kids rating applied to episodic level – a series includes episodes with different ratings,,C2653449,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2598,Regression P2s - Prod,Android Mobile,R114231,Parental Controls,1,,Passed,Kazi Al Hasan,6/21/2023 12:58 AM,Regression,
26,T30928982,TBD - Using the back navigation terminates the app,,C2480002,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab",P2,GQA-1413,Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Passed,Kazi Al Hasan,6/15/2023 3:46 PM,Regression,
27,T30928986,Back navigation returns to the expected page,,C2480318,,GCX-28487,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-1413,Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Failed,Kazi Al Hasan,6/15/2023 5:02 PM,Regression,
28,T30928976,Use current primary navigation while scrolled down,Nathan Sloat,C2479722,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2600, GQA-2644",Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Awaiting Clarifications,Kazi Al Hasan,6/15/2023 5:05 PM,Regression,
29,T30929002,Content nav adapts for lens group overflow,,C2489152,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-2644,Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Passed,Kazi Al Hasan,6/15/2023 5:07 PM,Regression,
30,T30929006,Top nav Back CTA navigation,,C2489157,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2600, GQA-1876, GQA-1413",Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Passed,Kazi Al Hasan,6/15/2023 5:07 PM,Regression,
31,T30928989,Selecting app logo in primary navigation travels to the Home lander,,C2481369,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,"GQA-2600, GQA-2644",Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Passed,Kazi Al Hasan,6/15/2023 5:07 PM,Regression,
32,T30929004,Utility nav bar hide behavior navigating down a page,,C2489155,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2600, GQA-1876",Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Passed,Kazi Al Hasan,6/15/2023 6:30 PM,Regression,
33,T30929005,Utility nav bar reveal behavior navigating up while hidden,,C2489156,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2600,Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Passed,Kazi Al Hasan,6/15/2023 6:31 PM,Regression,
34,T30929003,Page titles that are too long are truncated,,C2489153,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
Cox
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2644,Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Not in scope,Kazi Al Hasan,6/15/2023 6:32 PM,Regression,
35,T30929224,Device Rotation - Lock Orientation OFF,,C2622767,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2600, GQA-1876",Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Passed,Kazi Al Hasan,6/15/2023 6:32 PM,Regression,
36,T30929225,Device Rotation - Lock Orientation ON,,C2622769,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2600, GQA-1876",Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Passed,Kazi Al Hasan,6/15/2023 6:33 PM,Regression,
37,T30929313,Activity Indicators - App Launch,Nathan Sloat,C2653445,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-16605,Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Remove from Run,Nathan Sloat,6/16/2023 12:37 PM,Regression,
38,T30929314,Validate Lost connection experience,,C2653446,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-16646,Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Passed,Kazi Al Hasan,6/15/2023 6:43 PM,Regression,
39,T30929317,Validate Paginated Content Experience,,C2653450,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-16626,Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Passed,Kazi Al Hasan,6/15/2023 6:47 PM,Regression,
40,T30929324,Validate Skeleton State for Async Rails,Nathan Sloat,C2743585,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone
Android Tablet",P2,GCX-23493,Regression P2s - Prod,Android Mobile,R114231,Global Navigation,0,"Global Navigation Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/101842945/CD-160+-+Global+Navigation+Test+Plan

Global Navigation Feature:
https://wbdstreaming.atlassian.net/browse/CD-160",Awaiting Clarifications,Kazi Al Hasan,6/15/2023 6:48 PM,Regression,
41,T30928988,Authenticated user selects Start Playing CTA from Hero Carousel and observes expected landing page,Kalpesh Desale,C2480415,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Hospitality LG
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975",Regression P2s - Prod,Android Mobile,R114231,Home page,0,,Passed,Kalpesh Desale,6/16/2023 8:35 AM,Regression,1.1.1.1
42,T30929112,Authenticated User with Child Profile displays appropriate content on For You,,C2621207,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2608,Regression P2s - Prod,Android Mobile,R114231,Home page,0,,Passed,Kazi Al Hasan,6/20/2023 4:26 PM,Regression,
43,T30929025,My Stuff page default focus is on My List tab,Kalpesh Desale,C2605381,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2755, GQA-2760",Regression P2s - Prod,Android Mobile,R114231,My Stuff,0,"My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132",Passed,Kalpesh Desale,6/16/2023 2:21 AM,Regression,1.1.1.1
44,T30929026,My Stuff CW and ML - empty list validation,Kalpesh Desale,C2605382,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2755, GQA-2760, GQA-2815",Regression P2s - Prod,Android Mobile,R114231,My Stuff,0,"My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132",Passed,Kalpesh Desale,6/16/2023 3:28 AM,Regression,1.1.1.1
45,T30929027,My Stuff > My List tab  - metadata validation,Kalpesh Desale,C2605573,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2755, GQA-2760",Regression P2s - Prod,Android Mobile,R114231,My Stuff,0,"My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132",Passed,Kalpesh Desale,6/16/2023 3:30 AM,Regression,1.1.1.1
46,T30929028,My Stuff > Continue Watching tab - metadata validation,Kalpesh Desale,C2605577,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2755,  GQA-2815",Regression P2s - Prod,Android Mobile,R114231,My Stuff,0,"My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132",Passed,Kalpesh Desale,6/16/2023 6:44 AM,Regression,1.1.1.1
47,T30928981,Dismiss info modal on the My List page asset tile when moving away,Kalpesh Desale,C2479917,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,"GQA-2755, GQA-2760",Regression P2s - Prod,Android Mobile,R114231,My Stuff,0,"My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132",Passed,Kalpesh Desale,6/16/2023 7:11 AM,Regression,1.1.1.1
48,T30928959,Authenticated user adds to My List across devices,Kalpesh Desale,C2479424,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2561,Regression P2s - Prod,Android Mobile,R114231,My Stuff,0,"My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132",Passed,Kalpesh Desale,6/16/2023 2:04 AM,Regression,1.1.1.1
49,T30928964,Add / Remove from My List from Hero,Kalpesh Desale,C2479440,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2561,Regression P2s - Prod,Android Mobile,R114231,My Stuff,0,"My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132",Passed,Kalpesh Desale,6/16/2023 2:25 AM,Regression,1.1.1.1
50,T30928965,My List CTA image icon toggles as expected on the Content Details Page,Kalpesh Desale,C2479451,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2818,Regression P2s - Prod,Android Mobile,R114231,My Stuff,0,"My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132",Passed,Kalpesh Desale,6/16/2023 7:26 AM,Regression,1.1.1.1
51,T30928968,Authenticated user is able to see Tile metadata on My List,Kalpesh Desale,C2479622,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2818,Regression P2s - Prod,Android Mobile,R114231,My Stuff,0,"My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132",Passed,Kalpesh Desale,6/16/2023 7:29 AM,Regression,1.1.1.1
52,T30928991,Add to  My List - API Failure Error,Kalpesh Desale,C2481442,Validate with Android One Plus 6 OS-11,CONS-7379,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2561,Regression P2s - Prod,Android Mobile,R114231,My Stuff,0,"My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132",Failed,Kalpesh Desale,6/16/2023 7:43 AM,Regression,1.1.1.1
53,T30928992,Authenticated user removes from My List across devices,Kalpesh Desale,C2482534,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2561,Regression P2s - Prod,Android Mobile,R114231,My Stuff,0,"My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132",Passed,Kalpesh Desale,6/16/2023 8:03 AM,Regression,1.1.1.1
54,T30929086,Validating Remove from My List toast,Kalpesh Desale,C2618648,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2561,Regression P2s - Prod,Android Mobile,R114231,My Stuff,0,"My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132",Passed,Kalpesh Desale,6/16/2023 2:52 AM,Regression,1.1.1.1
