,ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
213,T30929609,Force upgrade - Unauthenticated user by Region,,C2621130,As per Naina FU by SKU and Region are not for launch and these test cases can be descoped and removed from RUN,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,"GQA-2821, GQA-2811, GQA-2809",Regression P2s - Prod,Fire Tablet,R114232,Force Upgrade,0,,Remove from Run,Lakshmi Chokkalingam,6/20/2023 4:57 AM,Regression,
214,T30929613,Force upgrade - Unauthenticated user by SKU,,C2621139,As per Naina FU by SKU and Region are not for launch and these test cases can be descoped and removed from RUN,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,"GQA-2821, GQA-2811, GQA-2809",Regression P2s - Prod,Fire Tablet,R114232,Force Upgrade,0,,Remove from Run,Lakshmi Chokkalingam,6/20/2023 4:57 AM,Regression,
215,T30929614,Force upgrade - Unauthenticated user by Version,,C2621140,"On firetab we dont get download link. We just see the error message which is expected - https://wbdstreaming.atlassian.net/browse/GCX-26072?focusedCommentId=296754

",,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,"GQA-2821, GQA-2811, GQA-2809",Regression P2s - Prod,Fire Tablet,R114232,Force Upgrade,0,,Passed,Lakshmi Chokkalingam,6/20/2023 9:13 AM,Regression,
216,T30929610,Force upgrade - Authenticated user by Region,,C2621133,As per Naina FU by SKU and Region are not for launch and these test cases can be descoped and removed from RUN,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,"GQA-2821, GQA-2811, GQA-2809",Regression P2s - Prod,Fire Tablet,R114232,Force Upgrade,0,,Remove from Run,Lakshmi Chokkalingam,6/20/2023 5:04 AM,Regression,
217,T30929615,Force upgrade - Authenticated user by SKU,,C2621141,As per Naina FU by SKU and Region are not for launch and these test cases can be descoped and removed from RUN,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,"GQA-2821, GQA-2811, GQA-2809",Regression P2s - Prod,Fire Tablet,R114232,Force Upgrade,0,,Remove from Run,Lakshmi Chokkalingam,6/20/2023 5:05 AM,Regression,
218,T30929616,Force upgrade - Authenticated user by Version,,C2621142,On firetab we dont get download link. We just see the error message which is expected - https://wbdstreaming.atlassian.net/browse/GCX-26072?focusedCommentId=296754,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,"GQA-2821, GQA-2811, GQA-2809",Regression P2s - Prod,Fire Tablet,R114232,Force Upgrade,0,,Passed,Lakshmi Chokkalingam,6/20/2023 9:13 AM,Regression,
219,T30929611,Force upgrade - Authenticated user - During playback,,C2621136,The api call to check for FU messaging only occurs on a token-refresh ,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,"GQA-2821, GQA-2811, GQA-2809",Regression P2s - Prod,Fire Tablet,R114232,Force Upgrade,0,,Remove from Run,Lakshmi Chokkalingam,6/20/2023 5:07 AM,Regression,
220,T30929612,Force upgrade - Authenticated user -  During navigation,,C2621137,The api call to check for FU messaging only occurs on a token-refresh ,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,"GQA-2821, GQA-2811, GQA-2809",Regression P2s - Prod,Fire Tablet,R114232,Force Upgrade,0,,Remove from Run,Lakshmi Chokkalingam,6/20/2023 5:07 AM,Regression,
221,T30929474,Warm start search and recommended layout as expected,,C2479439,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,GQA-2102,Regression P2s - Prod,Fire Tablet,R114232,Search Core,1,,Passed,Lakshmi Chokkalingam,6/16/2023 7:33 AM,Regression,
222,T30929545,Vertically navigating the warm start recommended content hides some elements of the page,Gunda Gupta,C2606058,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,GQA-2102,Regression P2s - Prod,Fire Tablet,R114232,Search Core,1,,Passed,Gunda Gupta,6/20/2023 6:34 AM,Regression,
223,T30929546,Horizontally navigating the warm start recommended content rails,Gunda Gupta,C2606059,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,GQA-2102,Regression P2s - Prod,Fire Tablet,R114232,Search Core,1,,Passed,Gunda Gupta,6/20/2023 6:39 AM,Regression,
224,T30929547,Search results update when adding more to the search,Gunda Gupta,C2606062,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2175, GQA-2165",Regression P2s - Prod,Fire Tablet,R114232,Search Core,1,,Passed,Gunda Gupta,6/20/2023 6:44 AM,Regression,
225,T30929478,Search results update when removing characters,,C2479452,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2175, GQA-2165",Regression P2s - Prod,Fire Tablet,R114232,Search Core,1,,Passed,Lakshmi Chokkalingam,6/16/2023 7:39 AM,Regression,
226,T30929479,Retain search results when backing out of selected asset,,C2479464,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2175, GQA-2165",Regression P2s - Prod,Fire Tablet,R114232,Search Core,1,,Passed,Lakshmi Chokkalingam,6/16/2023 7:40 AM,Regression,
227,T30929497,Repeating a search query should produce same results,,C2480055,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2175, GQA-2165",Regression P2s - Prod,Fire Tablet,R114232,Search Core,1,,Passed,Lakshmi Chokkalingam,6/16/2023 7:50 AM,Regression,
228,T30929548,Access content details page from search results,Gunda Gupta,C2606063,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2175, GQA-2165",Regression P2s - Prod,Fire Tablet,R114232,Search Core,1,,Passed,Gunda Gupta,6/20/2023 6:49 AM,Regression,
229,T30929549,Access content details page from warm start recommended rails,,C2606064,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,GQA-2102,Regression P2s - Prod,Fire Tablet,R114232,Search Core,1,,Passed,Lakshmi Chokkalingam,6/21/2023 4:21 AM,Regression,
230,T30929562,"Search results expected layout, badges and metadata",,C2614806,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,GQA-2100,Regression P2s - Prod,Fire Tablet,R114232,Search Core,1,,Passed,Lakshmi Chokkalingam,6/21/2023 4:22 AM,Regression,
231,T30929473,Search by <edgeCaseType> returns relevant results,,C2479436,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
iOS
Android
Roku
Web
HWA
Android TV
tvOS
All Platforms
Hospitality LG
STB
Samsung
Xbox
Vizio
Playstation",P2,GQA-2075,Regression P2s - Prod,Fire Tablet,R114232,Search API,1,,Passed,Lakshmi Chokkalingam,6/16/2023 7:33 AM,Regression,
232,T30929558,Love Dialog - Tap Yes and Rate,,C2614797,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2575, GQA-2512",Regression P2s - Prod,Fire Tablet,R114232,Love Dialog,1,,Untested,,,Regression,
233,T30929565,"Love Dialog - Tap Yes, Dismiss",,C2614826,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2575, GQA-2512",Regression P2s - Prod,Fire Tablet,R114232,Love Dialog,1,,Untested,,,Regression,
234,T30929559,Love Dialog - Tap No and fill Survey,,C2614799,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2575, GQA-2512",Regression P2s - Prod,Fire Tablet,R114232,Love Dialog,1,,Untested,,,Regression,
235,T30929563,Love Dialog - Tap No and dismiss,,C2614808,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2575, GQA-2512",Regression P2s - Prod,Fire Tablet,R114232,Love Dialog,1,,Untested,,,Regression,
236,T30929587,Survey in Spanish language,,C2617257,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2575, GQA-2512",Regression P2s - Prod,Fire Tablet,R114232,Love Dialog,1,,Untested,,,Regression,
237,T30929560,"No prompt, when user watching content",,C2614800,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2575, GQA-2512",Regression P2s - Prod,Fire Tablet,R114232,Prompts should not be visible,2,,Untested,,,Regression,
238,T30929561,No 2nd prompt until 180 days,,C2614803,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2575, GQA-2512",Regression P2s - Prod,Fire Tablet,R114232,Prompts should not be visible,2,,Untested,,,Regression,
239,T30929580,Selecting a tile on <railType> navigates to <destination>,,C2614984,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2748, GQA-2748, GQA-2753, GQA-2516, GQA-2752, GQA-2750",Regression P2s - Prod,Fire Tablet,R114232,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Passed,Lakshmi Chokkalingam,6/21/2023 4:26 AM,Regression,
240,T30929581,Themed rail - validation,,C2614986,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-1658,Regression P2s - Prod,Fire Tablet,R114232,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Passed,Lakshmi Chokkalingam,6/21/2023 4:32 AM,Regression,
241,T30929571,2x3 rail - metadata validation,,C2614889,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2748,Regression P2s - Prod,Fire Tablet,R114232,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Passed,Lakshmi Chokkalingam,6/21/2023 4:53 AM,Regression,
242,T30929573,16x9 rail - metadata validation,,C2614916,,,,,,Android BD Regression 6/1+,R112031,"Android TV
All Platforms",P2,GQA-2753,Regression P2s - Prod,Fire Tablet,R114232,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Passed,Lakshmi Chokkalingam,6/21/2023 4:57 AM,Regression,
243,T30929566,"Verify Default, Focused and Pressed states for tiles on <railType>",,C2614878,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2748, GQA-2748, GQA-2753, GQA-2516, GQA-2750",Regression P2s - Prod,Fire Tablet,R114232,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Passed,Lakshmi Chokkalingam,6/21/2023 5:06 AM,Regression,
244,T30929569,"Verify Default, Focused and Selected states for tabs",,C2614883,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2803,Regression P2s - Prod,Fire Tablet,R114232,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Passed,Lakshmi Chokkalingam,6/21/2023 5:08 AM,Regression,
245,T30929582,2x3 tile - long metadata truncation,,C2614987,For 2x3 tile metadata is not expected as per the comment in the ticket here - https://wbdstreaming.atlassian.net/browse/GCX-14717?focusedCommentId=253675,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2748,Regression P2s - Prod,Fire Tablet,R114232,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Remove from Run,Lakshmi Chokkalingam,6/22/2023 3:05 AM,Regression,
246,T30929583,16x9 tile - long metadata truncation,,C2614988,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2753,Regression P2s - Prod,Fire Tablet,R114232,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Untested,,,Regression,
247,T30929584,Themed Rail - long metadata truncation,,C2614989,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2752,Regression P2s - Prod,Fire Tablet,R114232,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Untested,,,Regression,
248,T30929585,Scrolling to end of rail and back on <railType> rail,Gunda Gupta,C2617155,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2748, GQA-2753, GQA-2516, GQA-2752, GQA-2750",Regression P2s - Prod,Fire Tablet,R114232,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Passed,Lakshmi Chokkalingam,6/22/2023 5:03 AM,Regression,
249,T30929648,Character Row Navigation,Gunda Gupta,C2621718,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-1657, GQA-1872, GQA-2603, GQA-2613, GQA-2806",Regression P2s - Prod,Fire Tablet,R114232,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Passed,Lakshmi Chokkalingam,6/22/2023 5:04 AM,Regression,
250,T30929649,Character Row Pathing,Gunda Gupta,C2621719,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2634, GQA-2603, GQA-2613",Regression P2s - Prod,Fire Tablet,R114232,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Passed,Lakshmi Chokkalingam,6/22/2023 5:05 AM,Regression,
251,T30929602,Header Large metadata validation,,C2621024,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-1980, GQA-2525, GQA-2800",Regression P2s - Prod,Fire Tablet,R114232,Hero Components,1,,Untested,,,Regression,
252,T30929603,Inline Hero for Home Page - metadata validation,,C2621025,,,,,,Android BD Regression 6/1+,R112031,All Platforms,P2,"GQA-2779, GQA-2525",Regression P2s - Prod,Fire Tablet,R114232,Hero Components,1,,Passed,Lakshmi Chokkalingam,6/22/2023 8:47 AM,Regression,
253,T30929604,Header - metadata validation,,C2621026,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-1659,Regression P2s - Prod,Fire Tablet,R114232,Hero Components,1,,Passed,Lakshmi Chokkalingam,6/22/2023 8:48 AM,Regression,
254,T30929605,Immersive Hero for mobile - metadata validation,,C2621027,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GCX-3242, GQA-2754",Regression P2s - Prod,Fire Tablet,R114232,Hero Components,1,,Untested,,,Regression,
255,T30929606,Header Large - Validate long metadata truncation,,C2621038,,,,,,Android BD Regression 6/1+,R112031,All Platforms,P2,"GQA-2749, GQA-2525, GQA-2800",Regression P2s - Prod,Fire Tablet,R114232,Hero Components,1,,Untested,,,Regression,
256,T30929607,Inline Hero - Validate long metadata truncation,,C2621040,,,,,,Android BD Regression 6/1+,R112031,All Platforms,P2,"GQA-2779, GQA-2525",Regression P2s - Prod,Fire Tablet,R114232,Hero Components,1,,Untested,,,Regression,
257,T30929608,Header - Validate long metadata truncation,,C2621044,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-1659,Regression P2s - Prod,Fire Tablet,R114232,Hero Components,1,,Untested,,,Regression,
258,T30929684,Validate Generic Grid Behavior does not display infinite scrolling of the grid,,C2622177,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2718,Regression P2s - Prod,Fire Tablet,R114232,Foundational Components behavior,1,,Untested,,,Regression,
259,T30929693,Validate Number of tiles in a grid does not dictate the tile size,,C2622336,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2718,Regression P2s - Prod,Fire Tablet,R114232,Foundational Components behavior,1,,Untested,,,Regression,
260,T30929694,Validate Number of tiles in a row varies by tile aspect ratio and breakpoint,,C2622338,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2718,Regression P2s - Prod,Fire Tablet,R114232,Foundational Components behavior,1,,Untested,,,Regression,
261,T30929817,Validate page components type,,C2648467,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2774,Regression P2s - Prod,Fire Tablet,R114232,Foundational Components behavior,1,,Untested,,,Regression,
262,T30929642,Validate Backstack functionality for Player UpNext Asset-A  (2.2),Gunda Gupta,C2621634,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Passed,Gunda Gupta,6/19/2023 7:18 AM,Regression,
263,T30929634,Validate Backstack functionality for Player UpNext Asset A+B  (2.2.1),Gunda Gupta,C2621605,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Passed,Gunda Gupta,6/19/2023 7:19 AM,Regression,
264,T30929635,Validate Backstack functionality for Player MLP 2.4,Gunda Gupta,C2621607,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Passed,Gunda Gupta,6/19/2023 7:30 AM,Regression,
265,T30929631,Validate Backstack functionality for Player Extra 2.5,Gunda Gupta,C2621601,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Passed,Gunda Gupta,6/19/2023 7:30 AM,Regression,
266,T30929636,Validate Backstack functionality to Deeplink to video player 3.1,,C2621609,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Untested,,,Regression,
267,T30929637,Validate Backstack functionality to Deeplink to CDP 3.2,,C2621610,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Untested,,,Regression,
268,T30929632,Validate Backstack for Deeplinking to Internal page 3.3,,C2621602,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Untested,,,Regression,
269,T30929706,Validate Backstack Sign Up and IAP (Select Plan Paywall) 4.1a,,C2622590,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
iPhone",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Untested,,,Regression,
270,T30929711,Validate Backstack Paywall: Select Plan > Create Account ? Select Plan 4.1b,,C2622596,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
iPhone",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Untested,,,Regression,
271,T30929713,Validate Backstack Paywall: Select Plan > Create Account > Native IAP > Backstack > Error Message > Paywall 4.1c,,C2622598,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
iPhone",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Untested,,,Regression,
272,T30929633,Validate Backstack Paywall: Select Plan > Create Account > Native IAP > Confirmation > Homepage 4.1d,,C2621603,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,"GQA-2583, GCX-15105",Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Untested,,,Regression,
273,T30929638,Android Mobile: Validate Backstack for Android Backplayer End Card 12.2,Gunda Gupta,C2621623,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Passed,Gunda Gupta,6/19/2023 7:56 AM,Regression,
274,T30929639,Android Mobile: Validate Backstack for Android Back Search 13.1,Gunda Gupta,C2621624,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Failed,Gunda Gupta,6/19/2023 7:55 AM,Regression,
275,T30929640,Android Mobile: Validate Backstack for Who is Watching 14.1,Gunda Gupta,C2621625,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Passed,Gunda Gupta,6/19/2023 7:59 AM,Regression,
276,T30929641,Android Mobile: Validate Root Backstack for Pages 15.1,,C2621626,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Passed,Gunda Gupta,6/19/2023 8:09 AM,Regression,
277,T30929666,Android Mobile: Validate Android Mobile physical Back behavior 15.1,,C2621936,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab",P2,GQA-2583,Regression P2s - Prod,Fire Tablet,R114232,Backstack Scenarios,0,,Untested,,,Regression,
